feature	a0	a0.1	a0.2	a0.3	a0.4	a0.5	a0.6	a0.7	a0.8	a0.9	a1
382556 [Transp Sm Mol]	0	0.00989809488988311	0.00543949503101389	0.00332238564784186	0.00262283120253174	0.00246563763709833	0.00113135501053234	0.0011999807997696	0.00169705288071819	0.000799995199966401	0.000894420035525144
9033807 [Metab]	0	0.0464947988491754	0.0430413362058672	0.0424381477916456	0.0353228169851386	0.039272532199072	0.0400033249231113	0.0320798977654132	0.0309014118420019	0.031403910358144	0.0374198645217355
418592 [Hemost]	0	0.0186373091780218	0.0118083409837143	0.00975986096107644	0.00731832924045998	0.00829169622989804	0.00578093129492702	0.0047487598341967	0.00450705586987897	0.0042888854284246	0.00353231681323297
392170 [Hemost]	0	0.0354379136996368	0.0294800510904179	0.0265455517709705	0.0205789581362632	0.0211942060983064	0.0197335403222649	0.0150799511146324	0.0143184789665439	0.0128121317993098	0.0125798757407653
198323 [Sig Transd]	0	0.0395598194626475	0.0351599735826831	0.0327768450026276	0.0264160937165212	0.0286819498426622	0.0271748605525803	0.02315818698099	0.0217670481567332	0.0207814954332505	0.0240900796322417
198693 [Sig Transd]	0	0.0472909812068603	0.0436724439216473	0.0413128631296675	0.0339490052811543	0.0373792773269026	0.0351846250807276	0.0288764041034693	0.0266983425284413	0.0263238114552623	0.0290656820772453
211163 [Dev Biol]	0	0.0314879442358901	0.026099980978461	0.0237289485332156	0.0193255722520957	0.0201933743363874	0.0190742580864705	0.0157578777848684	0.0157127310229528	0.0140350536048467	0.0157267256820866
112122 [DNA Repair]	0	0.0384560128305014	0.0349230248184583	0.0319625492953586	0.025952856381582	0.0280804383349703	0.0268992008362335	0.0226753362198555	0.021274002833806	0.0209341741656697	0.0229768263164909
112126 [DNA Repair]	0	0.0431692035293742	0.0419443940841774	0.0422036198118372	0.0320779413824718	0.0405070735641571	0.0405252491395583	0.0311379861220458	0.0309114539080893	0.0314592031889852	0.0402624462458295
4839748 [Disease]	0	0.0303419078418857	0.0257616163825858	0.0224158352518633	0.0169195700030289	0.0182235925260992	0.0180955084910513	0.0139320751566618	0.0122454369151493	0.012241015291626	0.0130634718224974
163680 [Metab]	0	0.0370022618663985	0.0323675904954888	0.0294733734777507	0.0238550436782756	0.0256816293335205	0.0256220461828676	0.020709332798182	0.0194399561637259	0.0188119381297107	0.0207096470901348
5467333 [Disease]	0	0.0514394789934735	0.0512645784259268	0.0504860117449332	0.0396504262855422	0.0484490623839779	0.048721983148129	0.037886639935338	0.0381786914900175	0.0383009154940259	0.0463048586297348
5467337 [Disease]	0	0.0303654135238325	0.0257800030759159	0.0224441504806834	0.0169383813947808	0.0182672483590017	0.0181218352713972	0.0139320751566618	0.0123104539164526	0.0123255878367103	0.0110028272916025
179409 [Cell Cycl]	0	0.0160637285190424	0.0118098836088	0.00863059567983155	0.0066313903626127	0.00568345257801389	0.00454238844366827	0.00461248475987321	0.00265309238353978	0.00309815490804694	0.00215397738114267
174143 [Cell Cycl]	0	0.0140472108497214	0.00866744284424546	0.00628480111339254	0.00447149907494297	0.00375194575499004	0.0025296632496806	0.00268318664240157	0.0019182882367671	0.0014422125224487	0.0007999951999664
174048 [Cell Cycl]	0	0.0158393848777171	0.0106068386440119	0.0071860897517039	0.00539520889244485	0.00391866883314496	0.00346369384165231	0.00187608750297455	0.00191826288055884	0.00132663303133187	0.000799995199966402
174154 [Cell Cycl]	0	0.0172929771279624	0.0108796864306977	0.00916911774877394	0.00669126445838753	0.00657053640791943	0.00535038863136446	0.00411768556125131	0.00359955908234638	0.00293912139146008	0.00187608750297455
176409 [Cell Cycl]	0	0.014570073675455	0.00891242251944446	0.00699490199749902	0.00499514644089158	0.00421358458051812	0.00279977416141757	0.00296630398911464	0.0019595166748008	0.0011999807997696	0.00113135501053234
174178 [Cell Cycl]	0	0.0165070027129262	0.0110039485798298	0.00928182387082504	0.00702902689345234	0.00679811210685091	0.00488167236537853	0.00432600264183869	0.00362165098061965	0.00249786468755055	0.00233224492656016
179419 [Cell Cycl]	0	0.0143824157711955	0.00880388435825456	0.00714168373526763	0.0053506814481118	0.00481570656540853	0.00312381838027839	0.00301972523169939	0.00215394529130182	0.00144219654684218	0.0012648882953722
5649702 [DNA Repair]	0	0.0404281157944591	0.0357732506035143	0.0316520094685758	0.0246932593488229	0.028237814109038	0.0270140339822124	0.0223416851030439	0.0215014478463437	0.0207570910155376	0.0224886400459371
180689 [Disease]	0	0.0282020501379338	0.0219988301605816	0.0203958772924148	0.0164210783825929	0.0166949013725427	0.0160989186189857	0.0138997614603084	0.0119825240314188	0.0115830503075925	0.0119289246689287
5624958 [Org Biog]	0	0.0461844450716025	0.0423348508196069	0.0396002825455767	0.0319964004231501	0.0372108940011192	0.0353183897452109	0.0298082309418478	0.0295384938195987	0.0284806330341485	0.0325826136623023
170984 [Sig Transd]	0	0.0350625808761749	0.0314619621775288	0.0268091090316949	0.0216701276262445	0.0225998378500971	0.0203031806827547	0.0161324760773769	0.0138241104026304	0.0120761654963441	0.00937505815485225
380994 [Metab Prot]	0	0.0240003063326036	0.0191372094593528	0.0165981788470351	0.0142030134444196	0.0137212973780181	0.0124284268844926	0.010001482168088	0.00997022271473231	0.00890373230425286	0.00858363136177862
381183 [Metab Prot]	0	0.0446222155515443	0.0407029608795736	0.038080577636921	0.0299577343246011	0.0342326511292598	0.0313520486087243	0.0264385394419864	0.0238765796420723	0.0227772065505091	0.0259273208477827
381033 [Metab Prot]	0	0.0437525665664121	0.0390981615376598	0.0358508046570894	0.028445646789259	0.0313001224494515	0.028637147629345	0.0231872591816272	0.020873474645295	0.019661329876475	0.0211014148368974
1296025 [Neur Sys]	0	0.0480922380857187	0.0433336458306873	0.0410427548718517	0.0329784210402047	0.036018563279337	0.0334767454411258	0.0273042960374065	0.026645574929182	0.0247515194263071	0.0292856047017399
450408 [Metab RNA]	0	0.0247917407852221	0.0176532728974594	0.013997514375118	0.00984893400150514	0.00937576632494521	0.00824252169646253	0.00535038863136446	0.00434447010090781	0.0033936833541665	0.00362167748787648
8854518 [Cell Cycl]	0	0.0187551774522857	0.0131948102317566	0.0104705294979744	0.00732940753955321	0.00724210585067553	0.00616926855303755	0.0049467259758745	0.0040787464722254	0.00366564015523497	0.00370905589987299
5467340 [Disease]	0	0.0303836352772536	0.0257830462719575	0.0224618018486979	0.0169806987305151	0.0182759096089767	0.0181701057952611	0.0139434770097779	0.0123169155662299	0.012332044878175	0.00745795389126972
4839735 [Disease]	0	0.0303940222515276	0.0257860890840305	0.022465308584579	0.0170088516086223	0.0182845666161795	0.0181831742430001	0.0139605619854347	0.0123362798969222	0.0123384984886404	0.00445321995467009
2161541 [Metab]	0	0.0263302634459113	0.0204609973024201	0.0175859345233733	0.0139560932832279	0.0152711684750823	0.0130955717911057	0.010330681325639	0.010658560083783	0.0100260418434226	0.00983227596717072
2161517 [Metab]	0	0.0331372904335896	0.0270750667367036	0.0244554928039595	0.01899038122783	0.0198663339860404	0.017814026641896	0.0151978065487522	0.0137878128945507	0.012375547405133	0.0130760167057423
2161522 [Metab]	0	0.0207775276937038	0.0138238859572586	0.0117890110901267	0.00886812811898799	0.00850994605369078	0.00716378982379709	0.0049464506496574	0.00464701910251574	0.00348665037922121	0.00364371274204899
73930 [DNA Repair]	0	0.0479136512604905	0.0444900439812781	0.0426567514074122	0.0336491704662491	0.0382586480411501	0.0368196084543856	0.0290586183128722	0.0292806210804874	0.0270316691420368	0.03029917027773
2978092 [Disease]	0	0.0333515377951346	0.0291431594418822	0.027308571840951	0.0206453806156962	0.0230782058751183	0.0220029312491753	0.0186520519041783	0.0174992428251624	0.0176875767713242	0.0181285545021646
167242 [Disease]	0	0.0200323743112014	0.0140872072305915	0.00988080026520401	0.00746924950170714	0.00720827594345336	0.00673895744267537	0.0051215177711082	0.00436288623494874	0.00337008980147727	0.00366568764477603
156582 [Metab]	0	0.0449895879466804	0.0412942603012057	0.038871503826521	0.0329089582235313	0.0365084550989106	0.0353123549462457	0.0299291042132089	0.0288263254957715	0.028399257914097	0.032805528570819
264642 [Neur Sys]	0	0.03407894855272	0.026644425002269	0.0232634169585269	0.0180374456627812	0.0172827186347939	0.0153460189678364	0.0122597935223293	0.0107624680869621	0.00981633294471872	0.00931434407717594
181431 [Neur Sys]	0	0.0396541128766572	0.0344131830150694	0.0301263637525536	0.0225722875533842	0.022973074152332	0.0206595248208632	0.0165663363968624	0.0139780915932104	0.0119758116852371	0.00961034380211406
399997 [Metab]	0	0.0332345417837988	0.0288148075303746	0.026592270319688	0.0215749946113915	0.0215974326519702	0.0206969494683364	0.016924434146697	0.0171511539812437	0.0155219159603285	0.0172359038795628
1300645 [Reprod]	0	0.047209841779407	0.0435316429115159	0.0441614616277448	0.0344774366874129	0.0400388828891188	0.0394843373003976	0.0335624756202381	0.0320748002364978	0.0305797938883698	0.0376207568643347
2122948 [Sig Transd]	0	0.045892837363254	0.0427342357467595	0.0391575869673613	0.0336928383611329	0.0374872896484601	0.0359612489889563	0.029285921930185	0.0294747036842209	0.0282948116202504	0.0332591847268311
9032845 [Sig Transd]	0	0.0330094678215185	0.0264649353215005	0.0228766038020508	0.0175409225577179	0.0192578219644597	0.0169266594308268	0.013620695207417	0.0132052883921013	0.0115071262118661	0.01095258227069
9028731 [Sig Transd]	0	0.0357931299882061	0.0302244648824939	0.0266018467192222	0.019777937134777	0.0215236549970236	0.0183109903885474	0.0134564089288251	0.0119377428938146	0.00836748134500319	0.00507435906854056
9032500 [Sig Transd]	0	0.0283926051147143	0.0226756684775502	0.0193734012593221	0.0152442041111708	0.0161443826516955	0.0145630128862601	0.0125751163133468	0.0126442720435169	0.010453356634625	0.0118016642757332
9028335 [Sig Transd]	0	0.0363518160038548	0.030515708333149	0.0271191598755443	0.02032883747799	0.0223331418845827	0.0198980309148051	0.014642091980432	0.0131158538365784	0.0112135678076343	0.00806552293472907
9026527 [Sig Transd]	0	0.0359835513409095	0.0299586702990587	0.0267179019600181	0.0199362986831564	0.0217543924073819	0.0192387881085028	0.0142777084790185	0.0127256814517681	0.0106733225866766	0.00869511397625289
9026519 [Sig Transd]	0	0.0361641603716439	0.0301776788061837	0.0271328139660887	0.0199771890763524	0.0222279994676948	0.0190510922210895	0.0141609520432156	0.0129375224860849	0.00992966133524687	0.00710793367518891
9603381 [Sig Transd]	0	0.0320819217759601	0.0261797958450184	0.0221839016194619	0.0170369578150481	0.0178388656842445	0.0151920315636617	0.0117607874695739	0.011404056789145	0.0105389330824539	0.00835711856597254
9034793 [Sig Transd]	0	0.0331736231997216	0.0272846757733004	0.0238634243999493	0.0185599757233353	0.019715344608179	0.0175690619751811	0.0137031873105993	0.0128252507947498	0.0108293123094692	0.00811499099027935
9034864 [Sig Transd]	0	0.0318681955398725	0.0259513897488848	0.022111550093166	0.0168208474912426	0.0170077186597726	0.0142109972785085	0.0113400905741805	0.0101837085009183	0.00846269372178506	0.00649668369767193
5625886 [Sig Transd]	0	0.0247707150182083	0.0175085641569854	0.0141394982323151	0.00950249696394555	0.00863968301365798	0.0075655115456828	0.0055122539219246	0.0044354875779558	0.00312377330672997	0.00259210394776358
2033519 [Disease]	0	0.0395930280533262	0.0336699951831642	0.0278439347280302	0.0217465611399063	0.0215529469622623	0.0183478750905406	0.0144627279820234	0.0123196912322983	0.00855621978420306	0.00508994691821423
111452 [Prog Cell Death]	0	0.0480540559050863	0.045545398017507	0.0440114681877046	0.0350190591726566	0.0420569330991037	0.0410671918939803	0.0331610778773602	0.0333385659931547	0.0319711684062756	0.0366633720414721
165158 [Sig Transd]	0	0.0416962115580809	0.0359668217696403	0.0337123315338051	0.0271570339282104	0.031018411176708	0.0295455632608558	0.0243127006601417	0.0228348491976923	0.0226599305799867	0.0253607876194371
399710 [Neur Sys]	0	0.0437771452901374	0.0390674914612591	0.0362403161090249	0.0288814008452025	0.0320761640250388	0.0321450011703904	0.0263196796762831	0.0249407728863524	0.023693523971168	0.0248128824217691
9619483 [Neur Sys]	0	0.0480696526158242	0.0442072015724439	0.0406265286311704	0.032053197744218	0.0366339003810764	0.035636236552215	0.0281370209888645	0.0270739604165576	0.0249260321966479	0.0281440462369815
176814 [Cell Cycl]	0	0.0142382396001004	0.00855601752345934	0.00665565902305611	0.00456006413734936	0.00364373803494536	0.00239985066142308	0.00229771253161302	0.00174349680789053	0.000979786099066118	0.000565684293572731
176187 [Cell Cycl]	0	0.016270319943174	0.00971815782596507	0.00676246060864638	0.0048982273334875	0.00341713629626942	0.002116503077801	0.00229774261362853	0.0015491714429748	0.00144218589633952	0.000979786099066118
111447 [Prog Cell Death]	0	0.0442829191818665	0.0410637061740883	0.0376655330344536	0.0306710574133832	0.0334422452250901	0.0327647043805283	0.0263322294829974	0.0254644701024182	0.0246276175347552	0.0265395171399911
114452 [Prog Cell Death]	0	0.0401436235290493	0.0354854513972846	0.0320513596297975	0.025368886536102	0.0266116901486586	0.0253623931276988	0.0205602644812245	0.0193760590824518	0.0172100467431915	0.0174622541466238
111446 [Prog Cell Death]	0	0.0422459771037471	0.037496953464596	0.0351785152482554	0.0281513569590454	0.0312654372294753	0.0300602500228213	0.0252400446988397	0.024875346733895	0.0239822920097584	0.0267877617537696
139910 [Prog Cell Death]	0	0.0421614960337865	0.038305786682082	0.0350542261531343	0.0284870502616212	0.0312391370459354	0.0312373503877687	0.0259070848176358	0.0260076745780269	0.0243979839086445	0.0290585372624699
174577 [Imm Sys]	0	0.033134492151507	0.0281497997045253	0.0251179835904954	0.019480668618551	0.0204505057133738	0.0200903817408668	0.0162838405940938	0.0141127348744722	0.0138707716524073	0.0152262814475034
451308 [Neur Sys]	0	0.0467693553486725	0.0429061691554653	0.0413952794511239	0.0339660816659623	0.0389438845923797	0.039049889580068	0.0313348361050096	0.0305185483496049	0.030588852599462	0.034871333199055
1296041 [Neur Sys]	0	0.033286094632089	0.0281794841573317	0.0262396070974381	0.0205716760769614	0.0217494785224673	0.019840465482853	0.0170218666125596	0.0157316029600714	0.014760013455007	0.0160423766715346
991365 [Neur Sys]	0	0.0207306598833958	0.0157400204813393	0.0119294663203627	0.00965235793120283	0.00828125391934494	0.00735116137751678	0.00610399181477698	0.00591803480325554	0.00469815105445677	0.00501093306658557
5619507 [Dev Biol]	0	0.0257409298383309	0.0206051053489534	0.0161459524156092	0.0138142684198639	0.0138257053042696	0.0114516374549669	0.00945173959340425	0.00843426230011388	0.00837780189490407	0.00761753100860867
936964 [Imm Sys]	0	0.0317347956248187	0.0257753858066577	0.0213469090531183	0.0177237235693155	0.0172895572145488	0.0164837408028288	0.0133673295291915	0.0128083077122228	0.0110110557610701	0.0112838287624
1592389 [ECM Org]	0	0.0148052472637706	0.00966956658811924	0.00637287440752702	0.00629778495094752	0.00536574354631446	0.00464680094377154	0.003621752767428	0.00268304543288614	0.00187610183066707	0.00199993343862615
1169091 [Imm Sys]	0	0.0166051750839116	0.0100093325145561	0.00868608360264818	0.00644795155567387	0.00510569212863139	0.00462962494957299	0.00373050199123126	0.00291180702562526	0.00259210394776358	0.00265309238353978
2980767 [Cell Cycl]	0	0.0225588957977805	0.0160856907976559	0.0126801457635307	0.00989840912844146	0.00920347709596557	0.00783553700409617	0.00594497412701431	0.00533589696744473	0.003509607566293	0.00377314807376885
442755 [Neur Sys]	0	0.0207918005510798	0.0136914337153356	0.0113199265263935	0.00799597000883229	0.00704033680056353	0.00583598348822314	0.00515263237952037	0.00413691270105942	0.0041371577470888	0.00324929057973538
111448 [Prog Cell Death]	0	0.0337123047660342	0.0304587787790124	0.0280414175220224	0.0223237224950129	0.0232808561146932	0.023237465953053	0.0191345979307471	0.0180368972464404	0.0179090451441609	0.0189929327247262
451307 [Neur Sys]	0	0.052874978233691	0.0518491801322829	0.0511558646445346	0.0406336903397558	0.049872091884161	0.049355503852185	0.0400798469535068	0.0397655935473082	0.0400926642378241	0.0481199431823826
2151209 [Org Biog]	0	0.0409596442217193	0.0351495936621711	0.0328800842517132	0.0274854099076407	0.0306768362663612	0.0285944657724863	0.0237047456645261	0.0229406300063887	0.0216496655741394	0.0250571288139487
139915 [Prog Cell Death]	0	0.0517084448160362	0.0469518151433124	0.0456792624824448	0.0356696567611416	0.0420105615790737	0.0409224387663294	0.0315763133771862	0.0316647101040805	0.0304765699396317	0.0351993503095874
428540 [Dev Biol]	0	0.0409595759082957	0.0371779931703247	0.0331287011801454	0.0263408271577925	0.0285808172467559	0.0275453721781012	0.0218836891675834	0.0213077298668208	0.0196832389600793	0.0220537037438929
9619229 [Neur Sys]	0	0.0228190317540609	0.0185477232002244	0.0140115319595007	0.0113605563424051	0.0122269560395798	0.0122865186214061	0.00984979692349025	0.00838623189969976	0.00801649442192353	0.0081055501626832
1169092 [Imm Sys]	0	0.0276626614209723	0.0230332589418882	0.0191127728284606	0.0157860411958283	0.015565227507018	0.0151251627337424	0.0122606377261931	0.0110983411757212	0.0105977984418146	0.0112634266020211
5635838 [Sig Transd]	0	0.0249193598003233	0.0190413985552384	0.0173668381747592	0.013690173325542	0.0146844941069643	0.0125731236410747	0.0119097616840008	0.0103156662243347	0.00957692992092701	0.0103613637708285
187015 [Sig Transd]	0	0.0262873538314507	0.0208840628369176	0.0189409018790304	0.0140912397187808	0.0153994734070722	0.0145061057747563	0.0113536761176213	0.0107704695242155	0.0095358405129814	0.00899232886898128
5617472 [Dev Biol]	0	0.0257594492634626	0.020608937331973	0.0161459524156092	0.0138489015928449	0.0138372026693516	0.0114655351551502	0.00945173959340425	0.00847207023955164	0.00838732360343804	0.0060774427172323
111459 [Prog Cell Death]	0	0.0384237781248396	0.0348576992390029	0.0313077842548689	0.0241890100788113	0.0265320112247541	0.0260833031910228	0.0211838398138835	0.0202653716990624	0.0190741625937999	0.0210276304248711
2426168 [Metab]	0	0.0260937826100771	0.0204110619078428	0.0174320990954135	0.0135342848997452	0.0126934057088787	0.0119759476390509	0.00941748723366606	0.00883186911178195	0.00869516432182453	0.00786495691470646
451326 [Neur Sys]	0	0.0181428509912905	0.0133985039881188	0.0110276898052026	0.00839553372811677	0.00779404637070087	0.00642272534408902	0.00559879300795561	0.0055560003992586	0.00510585758899784	0.00473205511056055
450341 [Imm Sys]	0	0.0264645540005962	0.0211566960223743	0.0191011928313985	0.0148162004953763	0.0151915543356594	0.0148112094863217	0.0121884911616355	0.0113052959713078	0.0104620072440418	0.00997615066517784
8866907 [Gene Expr]	0	0.0444696856437255	0.0400974334362771	0.0366757736797672	0.0276053370241794	0.030961596469204	0.029363518348877	0.0239377590443473	0.022909560712329	0.0209612773671023	0.0233282044611344
72662 [Metab Prot]	0	0.0522442865632398	0.0501572169397949	0.0461473756107658	0.0363891447115676	0.041498819556803	0.0396794357327632	0.0311600113418662	0.0299384121521848	0.0267312816543778	0.025707116279803
2485179 [Sig Transd]	0	0.0283562329173637	0.0234781760948122	0.0200411215860345	0.0167256393823391	0.0168458135833726	0.0151843589426431	0.0134808069034691	0.0122595936861932	0.0123962981939301	0.0120689715585172
68962 [Cell Cycl]	0	0.0181315553390545	0.0118500224781277	0.00815462849134546	0.00611739436770718	0.00479911244772626	0.00447157808162199	0.00288421203012472	0.00199991935805166	0.00211653210673324	0.00239991466480823
75108 [Prog Cell Death]	0	0.0377446424287226	0.0339952591799296	0.0309570204313732	0.0240477403889694	0.0265766233940214	0.0264654640662723	0.0215016772631462	0.0209308734592194	0.0208340308204476	0.0243466525501549
114294 [Prog Cell Death]	0	0.0488045287194549	0.0463702700808157	0.0446947830451667	0.0360232748004024	0.0425155877548553	0.0425593622254523	0.0334177067377834	0.0331985978250225	0.0322218035500575	0.0378569934966821
1482798 [Metab]	0	0.0342891496532523	0.0292816768684172	0.0267637156266819	0.0199327390304579	0.0228017968907665	0.0219907847094743	0.0158576832136497	0.0154156574173784	0.0134498440523755	0.0141929071861426
1482883 [Metab]	0	0.0293466590579846	0.0230940140377098	0.021134748649331	0.0160891389328816	0.015992003389716	0.0157883911166774	0.0121672085017004	0.0118758301226215	0.0110112482648587	0.0120360191268968
1482788 [Metab]	0	0.0416944483530852	0.0355607307689576	0.0319038288519917	0.0242899025143671	0.026268693686917	0.0231422347238142	0.0175120875595356	0.016681412605595	0.0143116680822109	0.0128533374604861
1482839 [Metab]	0	0.0424179578312369	0.0361822299652061	0.0326923896313708	0.0251192862907005	0.0265668264387199	0.0232838169702592	0.0179084077406192	0.015153958611856	0.0123687676906658	0.0113584080668787
1482925 [Metab]	0	0.0457085378733748	0.0411801461660562	0.0391670226336218	0.0306647106208083	0.0354483146331676	0.0325875239063488	0.0265424754130432	0.0253065513558479	0.0232282141706962	0.0234621123883352
1482922 [Metab]	0	0.0451847776094617	0.0407234416226673	0.038196475000225	0.0299993354139804	0.0336966865710376	0.0302177080050673	0.0230987713572162	0.0211588581485181	0.0171733567463303	0.0154636091729206
1482801 [Metab]	0	0.042786249399691	0.0373099897504856	0.0334388583487683	0.0253411486980222	0.0270680500102487	0.023580635449145	0.0172234900817007	0.0145659329679088	0.0108868750271229	0.00896511358840739
1280218 [Imm Sys]	0	0.0170957864406308	0.00983227596717072	0.00731837401574919	0.00496278979175323	0.00407855974316894	0.00366571034176587	0.00233226194021663	0.0019595166748008	0.0013856203230953	0.000894420035525144
417973 [Sig Transd]	0	0.0463106597852897	0.0439694538493655	0.0409211002929515	0.0330880630427298	0.0390357799989764	0.0371684620749675	0.0318525185957369	0.0310770820473885	0.0304530063688692	0.0348179878184984
170660 [Sig Transd]	0	0.0394211371011061	0.0343106759608425	0.031563491118314	0.0271317135389477	0.0276011946455907	0.0268518676879504	0.0215183068179193	0.0201701009251785	0.0191895088251106	0.0220248413473184
170670 [Neur Sys Sig Tr]	0	0.0333222091926466	0.0269714197963315	0.0227888408034516	0.0189331090381499	0.0175838284148841	0.0158875019776829	0.0122922779109645	0.0100809799892982	0.00852768680509369	0.00808573767052918
418990 [C-C Comm]	0	0.02212945309335	0.0169505779632546	0.0135020354828392	0.0107916639495512	0.0117890746069876	0.0108668617454505	0.00921276698393604	0.00780460400323903	0.00770137200013885	0.00861271111295223
392023 [Hemost]	0	0.0477156190503823	0.0441225460262242	0.0433203605753064	0.0354943340158819	0.0408009634669879	0.0399366624012075	0.0334352732255919	0.0328878942453656	0.0320057374985944	0.0366999711655409
400042 [Metab]	0	0.0215902441578268	0.0162948445248131	0.0139222528621089	0.0102537332009458	0.0105153105007422	0.00960244419862663	0.00826171653252762	0.00766023948431614	0.00741642474602312	0.00613033406626287
390696 [Sig Transd]	0	0.0412676139778381	0.0372275917702765	0.0346205339405024	0.0287370972661303	0.0312224981834826	0.0295752783558897	0.0248587215275473	0.0253574305669392	0.0232901254844146	0.0266338047390571
879415 [Imm Sys]	0	0.0482544035083828	0.0437585511099623	0.041029417125427	0.0315572212222947	0.0359592802391725	0.0334400863156406	0.0272815556948852	0.0239749651761128	0.0223034348998721	0.0219412587112804
5423646 [Metab]	0	0.0243833011961365	0.0188999263752235	0.0146585883950964	0.0117692311175881	0.0113127064802951	0.00945168461055318	0.00778379895617203	0.00772247635843351	0.00593098202207619	0.00620764121863031
351143 [Metab]	0	0.0175448997105718	0.0126699542363405	0.0102618509725264	0.00882346535405242	0.00860320690328183	0.00726408571726444	0.00606475171502127	0.00558425867020677	0.00462950771998135	0.00502701552449765
1462054 [Imm Sys]	0	0.0546055421189179	0.051851800556942	0.0494913882625053	0.040921383867101	0.0482358136348385	0.0455990159222873	0.0359533592090664	0.0359061494349682	0.0337259190343341	0.0388006416879822
389599 [Metab]	0	0.0139325381974169	0.00980057243455095	0.0070514117401858	0.00562729814617439	0.00509030375171946	0.00474900349674928	0.00383624049128367	0.00312386017516943	0.0029391427311786	0.0025610647778241
173736 [Imm Sys]	0	0.0316696191025263	0.0283044671317345	0.0255963506127858	0.0196702261459086	0.0214356319100992	0.0195976504130369	0.0167153261460407	0.0154879002108166	0.0146087319169117	0.016041260544239
140179 [Metab]	0	0.0325254459096033	0.0260771914331213	0.0214858180463651	0.0180017462156166	0.0183754036358888	0.0164924135577186	0.0139111223528981	0.0130836346236808	0.0125998036357797	0.0133243124216301
375280 [Sig Transd]	0	0.0276923545135836	0.0210066047058958	0.01812101901454	0.0138522240415192	0.0140191927724482	0.0119363368980837	0.00955162964810277	0.00931587264521863	0.00849028815647455	0.00835779153908002
209776 [Metab]	0	0.0172023425475241	0.0121884265756893	0.00905526610052828	0.00598500782299192	0.00571168401903829	0.00538034419274591	0.00443554471696856	0.00339373314061352	0.00309809169533256	0.00285636994722272
156587 [Metab]	0	0.0133676838225581	0.00837696306151822	0.0061693774795253	0.00419473086419952	0.00405923168955009	0.00350980815359089	0.00183295695501143	0.00169701139636442	0.0012648882953722	0.000692817551729631
70614 [Metab]	0	0.0267105879722263	0.0216125703185156	0.0179587885869941	0.013366898044642	0.0126625218624822	0.012062171223453	0.0097340307357958	0.00907173563468147	0.00795595071305794	0.00815457936062053
352230 [Transp Sm Mol]	0	0.0102304464539989	0.00623389454560829	0.00407881708182594	0.00319969278402406	0.00219076315419371	0.00215397738114267	0.00195955390826741	0.00178879999978247	0.0007999951999664	0.00119998933324326
141444 [Cell Cycl]	0	0.017220847430668	0.0110927039098824	0.0083875818187434	0.00554144194504602	0.00413691270105942	0.00383633124609303	0.00271276708849491	0.00215400471655595	0.0015999743996928	0.0011999807997696
141424 [Cell Cycl]	0	0.017220847430668	0.0111070621438487	0.0083875818187434	0.00554144194504602	0.00413691270105942	0.00383633124609303	0.00271276708849491	0.00222703418894393	0.00164921275753339	0.00105828782469255
977225 [Metab Prot]	0	0.0183181989198078	0.0121795028371916	0.0108451781318499	0.00882322743883268	0.00773235693675449	0.00634767690828767	0.00559869081315938	0.00502688922878366	0.00438096858372015	0.00445350191812211
